Education,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,FamilySize,TotalSpending,TotalAcceptedCmp,CampaignSuccessRate,IsParent,CustomerTenure,Churn,CLV,SpendingToIncome,HighValue,PurchaseActivity
2n Cycle,Together,47821.0,1,1,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,58,4,47,0,0.0,1,252,1,0.1857707509881423,0.0009828112584166283,0,12
Master,Married,27450.0,0,0,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,74,2,143,0,0.0,0,440,1,0.3242630385487528,0.005209281993370005,0,13
Graduation,Together,39453.0,1,0,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,42,3,55,0,0.0,1,87,1,0.625,0.001394028488873118,0,11
2n Cycle,Together,26850.0,1,1,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,54,4,63,0,0.0,1,72,0,0.863013698630137,0.0023462813303042718,0,11
Graduation,Widow,79800.0,0,0,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,70,2,1867,4,0.6666666666666666,0,644,1,2.894573643410853,0.023395696795779502,1,24
Master,Married,61794.0,0,1,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,64,3,611,0,0.0,1,288,1,2.114186851211073,0.00988753135366939,0,20
Graduation,Together,53863.0,0,1,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,70,3,473,1,0.16666666666666666,1,43,0,10.75,0.008781375315609683,0,22
Graduation,Together,24221.0,0,0,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,66,2,55,0,0.0,0,313,1,0.1751592356687898,0.002270663033605813,0,9
PhD,Single,39684.0,1,0,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,41,3,81,1,0.16666666666666666,1,625,1,0.12939297124600638,0.0020410734534458863,0,12
Master,Married,92163.0,0,0,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,50,2,2086,3,0.5,0,564,0,3.6920353982300886,0.02263356625146478,1,23
Master,Single,69882.0,0,0,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,60,2,1478,0,0.0,0,231,1,6.370689655172414,0.021149635819870356,1,20
Graduation,Together,33178.0,1,0,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,48,3,49,0,0.0,1,150,0,0.32450331125827814,0.0014768377588233522,0,8
PhD,Married,59973.0,0,0,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,53,2,382,0,0.0,0,291,1,1.3082191780821917,0.006369426751592357,0,15
Master,Together,17459.0,1,0,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,50,3,69,1,0.16666666666666666,1,283,0,0.24295774647887325,0.003951890034364261,0,13
Graduation,Divorced,23910.0,1,0,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,56,3,67,0,0.0,1,611,1,0.10947712418300654,0.002802057630379323,0,12
Master,Married,42169.0,1,1,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,56,4,30,0,0.0,1,253,0,0.11811023622047244,0.0007114062129475931,0,12
2n Cycle,Married,26224.0,1,0,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,47,3,63,0,0.0,1,390,0,0.16112531969309463,0.002402287893231649,0,12
Graduation,Together,31089.0,1,0,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,44,3,79,0,0.0,1,681,1,0.1158357771260997,0.0025410099710517853,0,15
Graduation,Single,30081.0,0,1,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,64,3,42,0,0.0,1,493,0,0.08502024291497975,0.0013961837643773685,0,11
Graduation,Together,62807.0,0,1,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,65,3,819,0,0.0,1,667,1,1.2260479041916168,0.01303974016048911,0,25
Graduation,Single,72906.0,0,0,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,70,2,1151,0,0.0,0,285,1,4.024475524475524,0.015787235793545202,1,17
PhD,Married,61467.0,0,2,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,77,4,594,0,0.0,1,567,1,1.045774647887324,0.009663564781675018,0,22
Master,Together,49618.0,1,1,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,59,4,129,0,0.0,1,519,1,0.24807692307692308,0.0025998105564400734,0,14
Master,Single,21888.0,1,0,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,39,3,213,1,0.16666666666666666,1,547,0,0.3886861313868613,0.0097309150714971,0,18
Graduation,Widow,42429.0,0,1,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,52,3,67,0,0.0,1,138,1,0.48201438848920863,0.0015790714117369785,0,10
Graduation,Divorced,26150.0,2,1,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,69,5,28,0,0.0,1,475,1,0.058823529411764705,0.001070704753164315,0,11
Basic,Married,30801.0,0,1,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,50,3,45,0,0.0,1,611,0,0.07352941176470588,0.0014609440945393157,0,11
Graduation,Married,81168.0,0,0,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,60,2,1193,1,0.16666666666666666,0,53,1,22.09259259259259,0.014697729428722788,1,20
Master,Single,26877.0,0,0,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,56,2,268,0,0.0,0,314,1,0.8507936507936508,0.009970979983629735,0,16
Master,Widow,45006.0,0,0,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,81,2,266,0,0.0,0,346,1,0.7665706051873199,0.005910191747950319,0,14
Basic,Married,18978.0,1,0,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,52,3,37,0,0.0,1,565,1,0.06537102473498234,0.0019495231571737184,0,12
Graduation,Married,22574.0,2,1,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,58,5,37,0,0.0,1,244,0,0.1510204081632653,0.0016389811738648948,0,12
PhD,Single,48240.0,0,0,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,56,2,882,1,0.16666666666666666,0,597,1,1.4749163879598661,0.018283203084513172,0,27
Graduation,Married,45837.0,1,1,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,51,4,373,0,0.0,1,338,1,1.1002949852507375,0.008137353287665256,0,20
Master,Single,35791.0,2,1,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,5,35,0,0.0,1,419,1,0.08333333333333333,0.0009778721502011623,0,12
PhD,Together,162397.0,1,1,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,49,4,107,0,0.0,1,391,0,0.2729591836734694,0.0006588751092993756,0,2
Graduation,Widow,54162.0,1,1,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,47,4,42,0,0.0,1,468,0,0.08955223880597014,0.0007754371065118254,0,8
Master,Married,30522.0,0,1,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,65,3,326,0,0.0,1,681,0,0.4780058651026393,0.010680470464895325,0,14
PhD,Married,54456.0,0,1,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,64,3,404,0,0.0,1,353,0,1.1412429378531073,0.0074186973208219325,0,20
Graduation,Single,31632.0,0,0,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,54,2,95,0,0.0,0,350,1,0.2706552706552707,0.0030031928682072518,0,12
Graduation,Widow,72298.0,0,0,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,76,2,939,2,0.3333333333333333,0,111,1,8.383928571428571,0.012987731503893553,0,14
2n Cycle,Single,36975.0,1,0,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,47,3,33,0,0.0,1,183,1,0.1793478260869565,0.0008924707918649935,0,11
2n Cycle,Married,72635.0,0,0,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,70,2,981,1,0.16666666666666666,0,391,1,2.502551020408163,0.013505699653064597,0,23
Graduation,Married,13624.0,1,0,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,49,3,36,0,0.0,1,525,1,0.06844106463878327,0.0026422018348623852,0,11
Graduation,Single,84196.0,0,1,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,50,3,1237,0,0.0,1,391,1,3.1556122448979593,0.014691734859911874,1,22
Graduation,Together,70971.0,0,1,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,65,3,1825,1,0.16666666666666666,1,646,0,2.820710973724884,0.025714366228935356,1,34
PhD,Divorced,34487.0,1,1,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,48,4,103,0,0.0,1,661,1,0.1555891238670695,0.00298654604500116,0,15
Graduation,Single,28769.0,1,0,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,48,3,191,0,0.0,1,558,1,0.3416815742397138,0.006638859923531457,0,18
PhD,Married,69084.0,1,0,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,55,3,1586,0,0.0,1,222,1,7.112107623318385,0.022957226604907,1,31
PhD,Together,65488.0,0,0,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,67,2,963,0,0.0,0,16,1,56.64705882352941,0.014704759577944388,0,14
2n Cycle,Married,62466.0,0,1,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,55,3,889,0,0.0,1,165,0,5.355421686746988,0.014231514239518466,0,25
2n Cycle,Single,32218.0,0,0,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,65,2,93,2,0.3333333333333333,0,134,0,0.6888888888888889,0.002886495546106335,0,13
Graduation,Single,83917.0,0,0,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,52,2,1587,1,0.16666666666666666,0,437,0,3.6232876712328768,0.01891131819156796,1,23
Graduation,Divorced,46102.0,2,1,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,63,5,16,0,0.0,1,111,0,0.14285714285714285,0.00034704899898054355,0,10
Graduation,Single,84574.0,0,0,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,73,2,1375,0,0.0,0,390,1,3.516624040920716,0.0162577593851611,1,36
Graduation,Married,56181.0,0,1,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,63,3,393,0,0.0,1,537,0,0.7304832713754646,0.006995122993129472,0,17
Master,Divorced,63120.0,0,1,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,75,3,1477,1,0.16666666666666666,1,639,1,2.3078125,0.02339950254273538,1,28
Graduation,Married,73691.0,0,1,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,54,3,1179,1,0.16666666666666666,1,235,1,4.995762711864407,0.015999022960429897,1,18
Graduation,Together,63381.0,0,1,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,65,3,1005,0,0.0,1,632,1,1.5876777251184835,0.015856236786469344,0,24
PhD,Together,76140.0,0,0,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,77,2,1348,0,0.0,0,47,1,28.083333333333332,0.017703996532748453,1,22
PhD,Divorced,62859.0,0,1,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,66,3,1307,0,0.0,1,546,0,2.389396709323583,0.020792236716512886,1,25
Graduation,Single,45906.0,0,1,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,61,3,486,1,0.16666666666666666,1,418,0,1.1599045346062054,0.010586620776787854,0,18
Master,Together,77632.0,0,0,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,78,2,2252,3,0.5,0,476,1,4.721174004192872,0.02900828256025144,1,14
PhD,Married,46463.0,1,1,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,54,4,235,0,0.0,1,315,1,0.7436708860759493,0.0050576790633608815,0,16
Graduation,Together,105471.0,0,0,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,55,2,1724,3,0.5,0,524,0,3.283809523809524,0.016345570388349516,1,33
Master,Divorced,55282.0,1,0,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,55,3,235,0,0.0,1,198,0,1.1809045226130652,0.0042508546931244685,0,14
Master,Married,78710.0,0,1,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,48,3,1092,0,0.0,1,37,1,28.736842105263158,0.01387353737088844,1,29
Graduation,Together,66886.0,0,1,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,67,3,599,0,0.0,1,286,0,2.087108013937282,0.008955402395084246,0,20
Master,Single,98777.0,0,0,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,65,2,2008,1,0.16666666666666666,0,132,0,15.097744360902256,0.0203284132094191,1,20
Graduation,Together,29103.0,1,0,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,40,3,48,0,0.0,1,671,0,0.07142857142857142,0.0016492578339747114,0,13
Graduation,Married,67445.0,0,1,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,3,1174,0,0.0,1,686,1,1.7088791848617175,0.01740651780683806,1,33
PhD,Together,50616.0,0,1,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,75,3,67,0,0.0,1,77,1,0.8589743589743589,0.0013236659620285674,0,8
Graduation,Divorced,49431.0,0,1,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,70,3,365,0,0.0,1,695,0,0.5244252873563219,0.007383880886874899,0,21
Graduation,Divorced,153924.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,2,6,0,0.0,0,142,1,0.04195804195804196,3.8980022738346595e-05,0,0
Graduation,Together,61278.0,0,1,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,72,3,165,0,0.0,1,176,1,0.9322033898305084,0.0026926026860751642,0,14
2n Cycle,Together,26490.0,0,0,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,67,2,210,0,0.0,0,645,1,0.32507739938080493,0.007927220565475067,0,15
PhD,Together,73059.0,0,1,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,78,3,1095,0,0.0,1,302,0,3.613861386138614,0.01498768135778812,1,29
PhD,Single,46734.0,1,2,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,59,5,223,1,0.16666666666666666,1,251,1,0.8849206349206349,0.004771584465603937,0,14
Graduation,Together,56253.0,0,1,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,62,3,597,0,0.0,1,569,1,1.0473684210526315,0.01061257866107299,0,24
Graduation,Married,19986.0,1,0,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,40,3,22,0,0.0,1,227,1,0.09649122807017543,0.001100715465052284,0,10
Graduation,Widow,58330.0,0,1,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,50,3,1064,0,0.0,1,186,1,5.689839572192513,0.018240729629185166,1,27
Basic,Married,25965.0,0,0,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,45,2,74,0,0.0,0,660,0,0.11195158850226929,0.0028498806131094507,0,13
Master,Together,14661.0,0,0,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,69,2,26,0,0.0,0,544,1,0.047706422018348627,0.001773291501841495,0,10
Graduation,Married,18690.0,0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,66,2,60,0,0.0,0,548,1,0.1092896174863388,0.003210101118185223,0,12
PhD,Together,45068.0,0,1,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,51,3,20,0,0.0,1,409,0,0.04878048780487805,0.00044376400630144887,0,10
Basic,Single,21063.0,1,0,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,38,3,59,0,0.0,1,277,0,0.21223021582733814,0.0028009874667679455,0,11
PhD,Married,29187.0,1,0,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,57,3,34,0,0.0,1,416,1,0.0815347721822542,0.0011648622721666438,0,12
2n Cycle,Married,54690.0,1,1,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,4,198,0,0.0,1,234,1,0.8425531914893617,0.0036203397268289115,0,12
PhD,Married,59304.0,0,1,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,61,3,1048,0,0.0,1,335,1,3.119047619047619,0.017671359919062473,1,30
Master,Single,59247.0,0,2,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,63,4,574,0,0.0,1,233,1,2.452991452991453,0.009688090737240076,0,22
Graduation,Widow,66731.0,0,1,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,55,3,1029,0,0.0,1,655,0,1.5685975609756098,0.015419888509260925,0,16
Graduation,Married,77353.0,0,1,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,45,3,670,0,0.0,1,195,0,3.4183673469387754,0.008661478398014323,0,22
PhD,Single,52614.0,0,1,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,50,3,990,0,0.0,1,575,1,1.71875,0.018815927017010358,0,22
Graduation,Married,26751.0,2,0,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,51,4,11,0,0.0,1,38,0,0.28205128205128205,0.00041118421052631577,0,11
PhD,Married,81300.0,0,1,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,62,3,1241,2,0.3333333333333333,1,607,0,2.0411184210526314,0.015264264892190748,1,23
Graduation,Single,70337.0,0,0,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,46,2,576,0,0.0,0,178,1,3.217877094972067,0.00818903011174614,0,17
2n Cycle,Married,36145.0,1,0,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,40,3,172,2,0.3333333333333333,1,378,0,0.45382585751978893,0.004758479499806341,0,17
PhD,Single,65295.0,0,0,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,45,2,664,0,0.0,0,188,0,3.513227513227513,0.010169076206812056,0,21
Graduation,Divorced,68118.0,0,1,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,62,3,928,0,0.0,1,254,1,3.6392156862745098,0.013623218191693947,0,27
Graduation,Divorced,68743.0,0,0,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,58,2,2074,0,0.0,0,668,1,3.100149476831091,0.030169905737227977,1,36
2n Cycle,Together,41039.0,0,0,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,43,2,467,0,0.0,0,339,0,1.3735294117647059,0.011379142300194931,0,22
Graduation,Together,38946.0,0,1,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,70,3,257,0,0.0,1,248,1,1.0321285140562249,0.00659871106888849,0,15
Graduation,Together,65777.0,0,0,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,58,2,1146,0,0.0,0,192,1,5.937823834196891,0.017422238438383655,1,17
PhD,Divorced,66476.0,0,1,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,49,3,689,0,0.0,1,479,1,1.4354166666666666,0.01036448696541661,0,22
PhD,Single,86857.0,0,0,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,53,2,2114,1,0.16666666666666666,0,655,1,3.222560975609756,0.02433857560616178,1,23
PhD,Married,160803.0,0,0,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,43,2,1717,0,0.0,0,694,0,2.470503597122302,0.010677595084699386,1,29
PhD,Together,77845.0,0,0,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,36,2,1346,2,0.3333333333333333,0,44,0,29.91111111111111,0.017290548005035582,1,21
PhD,Together,69476.0,0,0,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,56,2,1044,0,0.0,0,272,0,3.8241758241758244,0.015026555550757804,0,16
PhD,Divorced,50611.0,0,1,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,65,3,493,2,0.3333333333333333,1,633,1,0.777602523659306,0.0097407729392239,0,22
Graduation,Single,61209.0,0,0,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,55,2,957,0,0.0,0,308,1,3.0970873786407767,0.015634700212383598,0,14
Master,Together,42315.0,0,1,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,67,3,270,0,0.0,1,352,1,0.7648725212464589,0.006380565270819549,0,12
Basic,Together,13084.0,0,0,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,73,2,29,0,0.0,0,239,0,0.12083333333333333,0.002216278181123424,0,10
Master,Widow,47570.0,1,1,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,76,4,121,1,0.16666666666666666,1,396,0,0.3047858942065491,0.0025435664585566837,0,13
Master,Married,61923.0,0,2,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,64,4,126,0,0.0,1,338,1,0.37168141592920356,0.0020347522769846907,0,10
Graduation,Single,34824.0,0,0,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,30,2,23,0,0.0,0,95,1,0.23958333333333334,0.0006604450825556354,0,9
PhD,Single,26518.0,1,1,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,76,4,57,1,0.16666666666666666,1,447,0,0.12723214285714285,0.0021494023153210903,0,13
Graduation,Single,45938.0,0,0,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,64,2,636,0,0.0,0,238,1,2.6610878661087867,0.013844445895644224,0,24
Graduation,Together,78468.0,0,0,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,65,2,1004,1,0.16666666666666666,0,81,0,12.24390243902439,0.012794861665116161,0,31
Graduation,Divorced,78901.0,0,1,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,52,3,734,0,0.0,1,285,1,2.5664335664335662,0.00930267927302223,0,21
Graduation,Married,71427.0,2,0,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,47,4,614,0,0.0,1,109,0,5.581818181818182,0.008596068768550149,0,22
Graduation,Divorced,71022.0,0,1,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,47,3,1453,1,0.16666666666666666,1,138,0,10.453237410071942,0.020458161440660066,1,26
Master,Single,90247.0,0,0,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,37,2,1621,4,0.6666666666666666,0,61,0,26.14516129032258,0.017961616877936352,1,15
Master,Divorced,41335.0,1,0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,3,187,0,0.0,1,185,0,1.0053763440860215,0.004523901683762338,0,16
Graduation,Married,71952.0,1,0,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,39,3,1443,2,0.3333333333333333,1,535,1,2.6921641791044775,0.020054757967006242,1,24
PhD,Divorced,35682.0,1,0,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,55,3,57,0,0.0,1,2,0,19.0,0.001597399321805902,0,7
Graduation,Divorced,43185.0,0,1,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,74,3,637,0,0.0,1,445,1,1.4282511210762332,0.014750150511739916,0,26
PhD,Together,66375.0,0,1,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,77,3,948,1,0.16666666666666666,1,220,1,4.289592760180995,0.014282270700253103,0,18
Master,Married,35178.0,1,0,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,54,3,59,2,0.3333333333333333,1,535,0,0.11007462686567164,0.0016771369282810769,0,11
Graduation,Married,25252.0,1,0,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,39,3,18,0,0.0,1,352,0,0.05099150141643059,0.0007127865996119273,0,11
Master,Single,55250.0,0,1,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,60,3,903,0,0.0,1,616,1,1.4635332252836304,0.016343595591030026,0,27
Graduation,Single,33249.0,1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,3,112,0,0.0,1,494,0,0.22626262626262628,0.003368421052631579,0,12
Graduation,Together,58398.0,0,0,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,72,2,596,0,0.0,0,411,1,1.4466019417475728,0.010205654206407644,0,21
Graduation,Together,50272.0,1,0,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,43,3,233,0,0.0,1,326,1,0.7125382262996942,0.004634694567660573,0,17
PhD,Married,76618.0,0,0,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,50,2,1511,0,0.0,0,569,1,2.650877192982456,0.019720956942794868,1,11
2n Cycle,Divorced,87305.0,0,0,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,65,2,1152,2,0.3333333333333333,0,644,0,1.786046511627907,0.013194969417909421,1,18
Graduation,Together,25851.0,1,0,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,47,3,48,0,0.0,1,503,1,0.09523809523809523,0.0018567228841095467,0,12
Graduation,Divorced,58710.0,0,1,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,55,3,1185,0,0.0,1,455,1,2.598684210526316,0.020183611248318033,1,31
Graduation,Single,45160.0,1,1,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,67,4,21,0,0.0,1,92,0,0.22580645161290322,0.0004650029893049312,0,10
Master,Married,74806.0,0,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,60,3,965,0,0.0,1,557,0,1.7293906810035842,0.012899862312350449,0,18
Graduation,Married,59111.0,0,0,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,71,2,869,0,0.0,0,423,1,2.0495283018867925,0.014700906753281905,0,27
PhD,Married,18988.0,1,0,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,41,3,16,0,0.0,1,37,1,0.42105263157894735,0.0008425930802043288,0,11
Graduation,Married,72190.0,0,0,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,60,2,1947,0,0.0,0,501,1,3.8784860557768925,0.026970120929201702,1,18
Graduation,Married,7500.0,1,0,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,49,3,71,2,0.3333333333333333,1,697,0,0.1017191977077364,0.009465404612718305,0,16
Graduation,Married,44794.0,0,1,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,3,65,0,0.0,1,21,1,2.9545454545454546,0.0014510548052237974,0,11
Graduation,Married,80395.0,0,0,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,70,2,1380,1,0.16666666666666666,0,218,1,6.301369863013699,0.017165033086223195,1,25
